database,version,topology,provider,zone,workload,database_actual_version,started_at,finished_at,preset,compile,smoke,full_workloads,baseline_matrix,segment_matrix,component_metrics,managed_database_metrics,database_metric_distributions,component_logs,artifacts,replication,pipeline_traces,native_tps,native_otlp_metrics,fault_campaign,cleanup,run_id,iterations,input,evidence,checked_at,note,component_log_observations,retry_attempts,local_cluster,recheck_run_id,recheck_phase,recheck_stage,recheck_verification,run_phase,run_status_checked_at,run_stage,run_stage_checked_at,infrastructure_provisioning,infrastructure_recovery,recovery_evidence
cockroach,24.1,three-node,yandex,ru-central1-a,tpcc/tx,v24.1.33,2026-09-15T19:01:36.725996058Z,2026-09-15T19:02:34.584647614Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-24.1,735.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:25:32.778325+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_queue_owned_lease_elsewhere"": 35, ""pebble_concurrent_compaction_retry"": 1}",13.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.1,three-node,yandex,ru-central1-a,tpcc/procs,v24.1.33,2026-09-15T19:02:34.77921295Z,2026-09-15T19:03:35.256288043Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-24.1,433.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:25:32.778325+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_queue_owned_lease_elsewhere"": 35, ""pebble_concurrent_compaction_retry"": 1}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,three-node,yandex,ru-central1-a,simple,v24.3.36,2026-09-15T19:19:17.624468236Z,2026-09-15T19:21:22.595560282Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-24.3,44498.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:43:51.972382+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 105, ""pebble_concurrent_compaction_retry"": 2}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,three-node,yandex,ru-central1-a,tpcb/tx,v24.3.36,2026-09-15T19:21:22.787647429Z,2026-09-15T19:21:56.940424139Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-24.3,458.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:43:51.972382+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 105, ""pebble_concurrent_compaction_retry"": 2}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,three-node,yandex,ru-central1-a,tpcb/procs,v24.3.36,2026-09-15T19:21:57.134850236Z,2026-09-15T19:22:34.60428336Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-24.3,763.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:43:51.972382+00:00,"segment=tpcb-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 105, ""pebble_concurrent_compaction_retry"": 2}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,three-node,yandex,ru-central1-a,tpcc/tx,v24.3.36,2026-09-15T19:22:34.834633499Z,2026-09-15T19:23:30.459889832Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-24.3,685.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:43:51.972382+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 105, ""pebble_concurrent_compaction_retry"": 2}",7.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,three-node,yandex,ru-central1-a,tpcc/procs,v24.3.36,2026-09-15T19:23:30.674503329Z,2026-09-15T19:24:26.475464213Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-24.3,590.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:43:51.972382+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 105, ""pebble_concurrent_compaction_retry"": 2}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,three-node,yandex,ru-central1-a,simple,v25.2.23,2026-09-15T19:38:26.000088498Z,2026-09-15T19:40:31.313919169Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.2,46655.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:59:19.611840+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 210}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,three-node,yandex,ru-central1-a,tpcb/tx,v25.2.23,2026-09-15T19:40:31.514117629Z,2026-09-15T19:41:08.043136607Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.2,477.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:59:19.611840+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 210}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,three-node,yandex,ru-central1-a,tpcb/procs,v25.2.23,2026-09-15T19:41:08.237204273Z,2026-09-15T19:41:44.709754008Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.2,483.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:59:19.611840+00:00,"segment=tpcb-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 210}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,three-node,yandex,ru-central1-a,tpcc/tx,v25.2.23,2026-09-15T19:41:44.936096206Z,2026-09-15T19:42:45.221102999Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.2,903.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:59:19.611840+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 210}",15.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.2,three-node,yandex,ru-central1-a,tpcc/procs,v25.2.23,2026-09-15T19:42:45.474363Z,2026-09-15T19:43:42.430699152Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.2,679.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T19:59:19.611840+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 210}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,three-node,yandex,ru-central1-a,simple,v25.4.16,2026-09-15T19:55:16.796815274Z,2026-09-15T19:57:24.377601972Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.4,47730.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:11:48.264952+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 91}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,three-node,yandex,ru-central1-a,tpcb/tx,v25.4.16,2026-09-15T19:57:24.575712846Z,2026-09-15T19:57:57.365242302Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.4,511.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:11:48.264952+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 91}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,three-node,yandex,ru-central1-a,tpcb/procs,v25.4.16,2026-09-15T19:57:57.547082567Z,2026-09-15T19:58:30.691567138Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.4,829.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:11:48.264952+00:00,"segment=tpcb-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 91}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,three-node,yandex,ru-central1-a,tpcc/tx,v25.4.16,2026-09-15T19:58:30.908758168Z,2026-09-15T19:59:31.291971847Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.4,1023.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:11:48.264952+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 91}",17.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,25.4,three-node,yandex,ru-central1-a,tpcc/procs,v25.4.16,2026-09-15T19:59:31.526228912Z,2026-09-15T20:00:28.684142529Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-25.4,604.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:11:48.264952+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""cockroach_concurrent_auto_statistics"": 91}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,three-node,yandex,ru-central1-a,simple,v26.2.6,2026-09-15T20:12:39.443966528Z,2026-09-15T20:14:44.098318139Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.2,51806.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:26:37.623769+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,three-node,yandex,ru-central1-a,tpcb/tx,v26.2.6,2026-09-15T20:14:44.28471192Z,2026-09-15T20:15:21.698511656Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.2,658.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:26:37.623769+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,three-node,yandex,ru-central1-a,tpcb/procs,v26.2.6,2026-09-15T20:15:21.899169283Z,2026-09-15T20:15:55.380891641Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.2,1016.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:26:37.623769+00:00,"segment=tpcb-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,three-node,yandex,ru-central1-a,tpcc/tx,v26.2.6,2026-09-15T20:15:55.580804043Z,2026-09-15T20:16:55.878993093Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.2,1215.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:26:37.623769+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},27.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.2,three-node,yandex,ru-central1-a,tpcc/procs,v26.2.6,2026-09-15T20:16:56.147203227Z,2026-09-15T20:17:53.274405203Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.2,701.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:26:37.623769+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.3,three-node,yandex,ru-central1-a,simple,v26.3.1,2026-09-15T20:31:33.648208575Z,2026-09-15T20:33:41.113296597Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.3,46570.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:44:47.728531+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.3,three-node,yandex,ru-central1-a,tpcb/tx,v26.3.1,2026-09-15T20:33:41.295323859Z,2026-09-15T20:34:17.934786655Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.3,975.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:44:47.728531+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.3,three-node,yandex,ru-central1-a,tpcb/procs,v26.3.1,2026-09-15T20:34:18.137411302Z,2026-09-15T20:34:53.89545158Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.3,1747.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:44:47.728531+00:00,"segment=tpcb-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.3,three-node,yandex,ru-central1-a,tpcc/tx,v26.3.1,2026-09-15T20:34:54.116507186Z,2026-09-15T20:35:57.764706562Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.3,1114.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:44:47.728531+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},9.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,26.3,three-node,yandex,ru-central1-a,tpcc/procs,v26.3.1,2026-09-15T20:35:57.975030461Z,2026-09-15T20:36:57.444295571Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-three-node-26.3,926.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T20:44:47.728531+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,25.4,single,yandex,ru-central1-a,simple,,2026-09-15T19:39:28.637707763Z,2026-09-15T19:41:34.024030476Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-25.4,51490.0,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:04:22.361387+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_aborted_volatile_write"": 148, ""ydb_transaction_conflict"": 253, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,25.4,single,yandex,ru-central1-a,tpcb/tx,,2026-09-15T19:41:34.247635727Z,2026-09-15T19:41:58.038329982Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-25.4,645.0,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:04:22.361387+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_aborted_volatile_write"": 148, ""ydb_transaction_conflict"": 253, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",91.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,25.4,single,yandex,ru-central1-a,tpcc/tx,,2026-09-15T19:41:58.233939576Z,2026-09-15T19:42:37.407103501Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-25.4,195.0,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:04:22.361387+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_aborted_volatile_write"": 148, ""ydb_transaction_conflict"": 253, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",40.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,26.1,single,yandex,ru-central1-a,simple,,2026-09-15T19:51:57.341608086Z,2026-09-15T19:54:03.764668562Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-26.1,49902.0,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:08:13.942451+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_transaction_conflict"": 295, ""ydb_tablet_split_retry"": 4, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,26.1,single,yandex,ru-central1-a,tpcb/tx,,2026-09-15T19:54:03.959036162Z,2026-09-15T19:54:26.921363819Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-26.1,975.0,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:08:13.942451+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_transaction_conflict"": 295, ""ydb_tablet_split_retry"": 4, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",88.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,26.1,single,yandex,ru-central1-a,tpcc/tx,,2026-09-15T19:54:27.111263368Z,2026-09-15T19:55:02.183069474Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-26.1,231.0,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:08:13.942451+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_transaction_conflict"": 295, ""ydb_tablet_split_retry"": 4, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",46.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,26.2,single,yandex,ru-central1-a,simple,,2026-09-15T20:04:25.977049999Z,2026-09-15T20:06:30.941574342Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-26.2,49982.0,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:16:39.587786+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_read_conflict_sibling_abort"": 1, ""ydb_read_transaction_conflict"": 2, ""ydb_transaction_conflict"": 201, ""ydb_tablet_split_retry"": 4, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb,26.2,single,yandex,ru-central1-a,tpcb/tx,,2026-09-15T20:06:31.179930017Z,2026-09-15T20:06:54.498318318Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-ydbmetrics-4f28bec5-ydb-single-26.2,921.0,suite-ydb-metricsretry.json,catalog-functional-check.json,2026-09-15T20:16:39.587786+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.","{""ydb_read_conflict_sibling_abort"": 1, ""ydb_read_transaction_conflict"": 2, ""ydb_transaction_conflict"": 201, ""ydb_tablet_split_retry"": 4, ""ydb_initial_drop_missing_table"": 14, ""ydb_bootstrap_before_workload"": 8}",60.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
